Problem,Package,File,Priority,Line,Description,Rule set,Rule
9,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,66,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
10,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,67,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
11,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,68,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
12,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,69,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
13,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,70,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
14,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,71,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
15,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,72,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
16,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,105,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
17,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,106,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
18,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,107,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
19,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,108,Access to field `HTTP_1_0` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
20,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,109,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
21,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,110,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
22,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,111,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
23,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,112,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
24,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpServerKeepAliveHandlerTest.java,3,113,Access to field `HTTP_1_1` on foreign value `HttpVersion` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,247,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,259,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
3,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,271,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
4,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,421,Access to field `UPGRADE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,421,Access to field `CLOSE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
6,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,425,Access to field `UPGRADE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
7,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,429,Access to field `CLOSE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
8,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,429,Access to field `UPGRADE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
9,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,433,Access to field `UPGRADE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
10,io.netty.handler.codec.http,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\HttpUtilTest.java,3,433,Access to field `KEEP_ALIVE` on foreign value `HttpHeaderValues` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.http.cors,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\cors\CorsHandlerTest.java,3,52,"Possible God Class (WMC=49, ATFD=7, TCC=0.000%)",Design,GodClass
1,io.netty.handler.codec.http.multipart,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\multipart\HttpPostRequestDecoderTest.java,3,54,"Possible God Class (WMC=66, ATFD=117, TCC=0.000%)",Design,GodClass
2,io.netty.handler.codec.http.multipart,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\multipart\HttpPostRequestDecoderTest.java,3,1007,Avoid unused local variables such as 'sb'.,Best Practices,UnusedLocalVariable
1,io.netty.handler.codec.http.multipart,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\multipart\HttpPostRequestEncoderTest.java,3,65,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,io.netty.handler.codec.http.multipart,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\multipart\HttpPostRequestEncoderTest.java,3,360,Access to field `multipartHttpDatas` on foreign value `encoder` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.http.multipart,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\multipart\HttpPostRequestEncoderTest.java,3,364,Call to `get` on foreign value `chunks` (degree 2),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocket08EncoderDecoderTest.java,3,82,Call to `code` on foreign value `expectedStatus` (degree 2),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketClientHandshakerTest.java,3,61,"Possible God Class (WMC=48, ATFD=9, TCC=0.000%)",Design,GodClass
2,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketClientHandshakerTest.java,3,487,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketClientHandshakerTest.java,3,504,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketFrameAggregatorTest.java,3,122,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketFrameAggregatorTest.java,3,133,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketRequestBuilder.java,3,106,Access to field `V13` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketRequestBuilder.java,3,111,Access to field `V08` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketRequestBuilder.java,3,141,Access to field `V13` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketRequestBuilder.java,3,141,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerHandshakerTest.java,3,76,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerHandshakerTest.java,3,89,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerHandshakerTest.java,3,148,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerHandshakerTest.java,3,171,Access to field `V00` on foreign value `WebSocketVersion` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerProtocolHandlerTest.java,3,319,Call to `code` on foreign value `closeStatus` (degree 2),Design,LawOfDemeter
2,io.netty.handler.codec.http.websocketx,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\WebSocketServerProtocolHandlerTest.java,3,372,Call to `code` on foreign value `closeStatus` (degree 2),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx.extensions,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\extensions\WebSocketExtensionFilterProviderTest.java,3,30,Call to `decoderFilter` on foreign value `defaultProvider` (degree 2),Design,LawOfDemeter
2,io.netty.handler.codec.http.websocketx.extensions,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\extensions\WebSocketExtensionFilterProviderTest.java,3,31,Call to `encoderFilter` on foreign value `defaultProvider` (degree 2),Design,LawOfDemeter
1,io.netty.handler.codec.http.websocketx.extensions,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\extensions\WebSocketExtensionFilterTest.java,3,33,Access to field `NEVER_SKIP` on foreign value `WebSocketExtensionFilter` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.http.websocketx.extensions,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\http\websocketx\extensions\WebSocketExtensionFilterTest.java,3,62,Access to field `ALWAYS_SKIP` on foreign value `WebSocketExtensionFilter` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.spdy,C:\User\divya\Projects\netty\codec-http\src\test\java\io\netty\handler\codec\spdy\SpdyFrameDecoderTest.java,3,38,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,io.netty.handler.codec.memcache.binary,C:\User\divya\Projects\netty\codec-memcache\src\main\java\io\netty\handler\codec\memcache\binary\BinaryMemcacheOpcodes.java,3,27,"The class 'BinaryMemcacheOpcodes' is suspected to be a Data Class (WOC=0.000%, NOPA=35, NOAM=0, WMC=1)",Design,DataClass
1,io.netty.handler.codec.memcache.binary,C:\User\divya\Projects\netty\codec-memcache\src\main\java\io\netty\handler\codec\memcache\binary\BinaryMemcacheResponseStatus.java,3,24,"The class 'BinaryMemcacheResponseStatus' is suspected to be a Data Class (WOC=0.000%, NOPA=11, NOAM=0, WMC=1)",Design,DataClass
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,61,Access to field `MQTT_3_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,65,Access to field `MQTT_3_1_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,65,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,78,Access to field `AT_LEAST_ONCE` on foreign value `MqttQoS` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,83,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
6,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttCodecUtil.java,3,105,Access to field `AT_MOST_ONCE` on foreign value `MqttQoS` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,49,"Possible God Class (WMC=167, ATFD=42, TCC=21.164%)",Design,GodClass
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,306,Access to field `MQTT_3_1_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,306,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,317,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,319,Access to field `value` on foreign value `propertiesResult` (degree 1),Design,LawOfDemeter
6,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,322,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
7,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,347,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
8,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,349,Access to field `value` on foreign value `propertiesResult` (degree 1),Design,LawOfDemeter
9,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,352,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
10,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,365,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
11,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,408,Access to field `value` on foreign value `propertiesResult` (degree 1),Design,LawOfDemeter
12,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,412,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
13,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,416,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
14,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,440,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
15,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,442,Access to field `value` on foreign value `propertiesResult` (degree 1),Design,LawOfDemeter
16,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,445,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
17,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,520,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
18,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,522,Access to field `value` on foreign value `propertiesResult` (degree 1),Design,LawOfDemeter
19,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,525,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
20,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttDecoder.java,3,532,Access to field `NO_PROPERTIES` on foreign value `MqttProperties` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,43,"Possible God Class (WMC=130, ATFD=25, TCC=0.000%)",Design,GodClass
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,291,Access to field `MQTT_3_1_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,291,Access to field `MQTT_3_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,471,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,472,Access to field `REASON_CODE_OK` on foreign value `MqttPubReplyMessageVariableHeader` (degree 1),Design,LawOfDemeter
6,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,532,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
7,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,533,Access to field `REASON_CODE_OK` on foreign value `MqttReasonCodeAndPropertiesVariableHeader` (degree 1),Design,LawOfDemeter
8,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,577,Access to field `MQTT_5` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
9,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,603,Access to field `value` on foreign value `(IntegerProperty) property` (degree 1),Design,LawOfDemeter
10,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,612,Access to field `value` on foreign value `(IntegerProperty) property` (degree 1),Design,LawOfDemeter
11,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,640,Access to field `value` on foreign value `(UserProperties) property` (degree 1),Design,LawOfDemeter
12,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,651,Access to field `length` on foreign value `binaryPropValue` (degree 2),Design,LawOfDemeter
13,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttEncoder.java,3,652,Access to field `length` on foreign value `binaryPropValue` (degree 2),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttMessageBuilders.java,3,82,Access to field `MQTT_3_1_1` on foreign value `MqttVersion` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttMessageBuilders.java,3,91,Access to field `AT_MOST_ONCE` on foreign value `MqttQoS` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttProperties.java,3,233,Access to field `value` on foreign value `property` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttProperties.java,3,233,Access to field `value` on foreign value `property` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\main\java\io\netty\handler\codec\mqtt\MqttProperties.java,3,312,Access to field `value` on foreign value `(UserProperties) property` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,76,"Possible God Class (WMC=78, ATFD=22, TCC=30.070%)",Design,GodClass
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,76,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,610,Access to field `value` on foreign value `(UserProperties) props.getProperty(USER_PROPERTY.value())` (degree 1),Design,LawOfDemeter
4,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,922,Access to field `PUBREL` on foreign value `MqttMessageType` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,922,Access to field `AT_LEAST_ONCE` on foreign value `MqttQoS` (degree 1),Design,LawOfDemeter
6,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttCodecTest.java,3,922,Access to field `AT_MOST_ONCE` on foreign value `MqttQoS` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttPropertiesTest.java,3,55,Access to field `value` on foreign value `(IntegerProperty) props.getProperty(SUBSCRIPTION_IDENTIFIER.value())` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttTestUtils.java,3,98,Call to `size` on foreign value `expectedPairs` (degree 2),Design,LawOfDemeter
2,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttTestUtils.java,3,99,Call to `get` on foreign value `expectedPairs` (degree 2),Design,LawOfDemeter
3,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttTestUtils.java,3,99,Call to `get` on foreign value `actualPairs` (degree 2),Design,LawOfDemeter
4,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttTestUtils.java,3,119,Access to field `propertyId` on foreign value `actualProperty` (degree 1),Design,LawOfDemeter
5,io.netty.handler.codec.mqtt,C:\User\divya\Projects\netty\codec-mqtt\src\test\java\io\netty\handler\codec\mqtt\MqttTestUtils.java,3,128,Access to field `value` on foreign value `(IntegerProperty) property` (degree 1),Design,LawOfDemeter
1,io.netty.handler.codec.redis,C:\User\divya\Projects\netty\codec-redis\src\main\java\io\netty\handler\codec\redis\ArrayHeaderRedisMessage.java,3,33,Access to field `NULL_VALUE` on foreign value `RedisConstants` (degree 1),Design,LawOfDemeter
2,io.netty.handler.codec.redis,C:\User\divya\Projects\netty\codec-redis\src\main\java\io\netty\handler\codec\redis\ArrayHeaderRedisMessage.java,3,34,Access to field `NULL_VALUE` on foreign value `RedisConstants` (degree 1),Design,LawOfDemeter
3,io.netty.handler.codec.redis,C:\User\divya\Projects\netty\codec-redis\src\main\java\io\netty\handler\codec\redis\ArrayHeaderRedisMessage.java,3,52,Access to field `NULL_VALUE` on foreign value `RedisConstants` (degree 1),Design,LawOfDemeter
