Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,org.apache.cassandra.db.marshal,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\marshal\ValueComparators.java,3,37,Access to field `instance` on foreign value `ByteArrayAccessor` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.marshal,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\marshal\ValueComparators.java,3,39,Access to field `instance` on foreign value `ByteBufferAccessor` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.marshal,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\marshal\VectorType.java,3,45,"Possible God Class (WMC=86, ATFD=12, TCC=15.462%)",Design,GodClass
2,org.apache.cassandra.db.marshal,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\marshal\VectorType.java,3,113,Access to field `type` on foreign value `v` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.marshal,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\marshal\VectorType.java,3,449,Access to field `isByteOrderComparable` on foreign value `elementType` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,120,Access to field `comparator` on foreign value `metadata.get()` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,121,Access to field `params` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,137,Access to field `comparator` on foreign value `latest` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,138,Access to field `params` on foreign value `latest` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,189,Access to field `ownershipRatioOnHeap` on foreign value `stats` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,190,Access to field `ownershipRatioOffHeap` on foreign value `stats` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,191,Access to field `ownsOnHeap` on foreign value `stats` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,192,Access to field `ownsOffHeap` on foreign value `stats` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,207,Access to field `params` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,229,Access to field `params` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,290,Access to field `onHeap` on foreign value `MEMORY_POOL` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,291,Access to field `offHeap` on foreign value `MEMORY_POOL` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,292,Access to field `onHeap` on foreign value `MEMORY_POOL` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractAllocatorMemtable.java,3,293,Access to field `offHeap` on foreign value `MEMORY_POOL` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractMemtable.java,3,86,Access to field `minTimestamp` on foreign value `EncodingStats.NO_STATS` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractMemtable.java,3,148,Access to field `statics` on foreign value `columns` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractMemtable.java,3,150,Access to field `regulars` on foreign value `columns` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractMemtable.java,3,156,Access to field `statics` on foreign value `columns` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\AbstractMemtable.java,3,158,Access to field `regulars` on foreign value `columns` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,64,Access to field `keyspace` on foreign value `cfs` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,68,Access to field `positions` on foreign value `diskBoundaries` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,69,Access to field `directories` on foreign value `diskBoundaries` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,77,Call to `get` on foreign value `boundaries` (degree 2),Design,LawOfDemeter
5,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,126,Access to field `writer` on foreign value `runnable` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,184,Access to field `bytesFlushed` on foreign value `metrics` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,199,Access to field `keyspace` on foreign value `toFlush.metadata()` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\Flushing.java,3,199,Access to field `name` on foreign value `toFlush.metadata()` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,172,Access to field `minTimestamp` on foreign value `EncodingStats.NO_STATS` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,196,Access to field `statsCollector` on foreign value `shard` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,233,Access to field `partitions` on foreign value `shards[i]` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,233,Call to `iterator` on foreign value `shards[i].partitions.values()` (degree 2),Design,LawOfDemeter
5,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,233,Call to `values` on foreign value `shards[i].partitions` (degree 2),Design,LawOfDemeter
6,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,243,Access to field `partitions` on foreign value `shards[shardIndex]` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,366,Access to field `ROW_OVERHEAD_HEAP_SIZE` on foreign value `SkipListMemtable` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\ShardedSkipListMemtable.java,3,375,Access to field `dataSize` on foreign value `updater` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\SkipListMemtable.java,3,70,Access to field `INSTANCE` on foreign value `SkipListMemtableFactory` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\SkipListMemtable.java,3,133,Access to field `dataSize` on foreign value `updater` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,88,"Possible God Class (WMC=48, ATFD=19, TCC=32.381%)",Design,GodClass
2,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,164,Access to field `lastFlushShardDataSizes` on foreign value `metrics` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,167,Access to field `lastFlushShardDataSizes` on foreign value `metrics` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,172,Access to field `data` on foreign value `shard` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,191,Access to field `data` on foreign value `shard` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,251,Access to field `minTimestamp` on foreign value `EncodingStats.NO_STATS` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,275,Access to field `statsCollector` on foreign value `shard` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,288,Call to `isMinimum` on foreign value `left` (degree 2),Design,LawOfDemeter
9,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,290,Call to `isMinimum` on foreign value `right` (degree 2),Design,LawOfDemeter
10,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,310,Access to field `data` on foreign value `shards[shardIndex]` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,463,Access to field `uncontendedPuts` on foreign value `metrics` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,467,Access to field `contendedPuts` on foreign value `metrics` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,470,Access to field `contentionTime` on foreign value `metrics` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.db.memtable,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\memtable\TrieMemtable.java,3,708,Access to field `data` on foreign value `shard` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,34,Access to field `IN_PROGRESS` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,75,Access to field `IN_PROGRESS` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,81,Access to field `ABORTED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,87,Access to field `COMPLETED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,98,Access to field `IN_PROGRESS` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,103,Access to field `ABORTED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,107,Access to field `ABORTED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,112,Access to field `IN_PROGRESS` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,117,Access to field `COMPLETED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,121,Access to field `COMPLETED` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.db.monitoring,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\monitoring\MonitorableImpl.java,3,126,Access to field `IN_PROGRESS` on foreign value `MonitoringState` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,36,"Possible God Class (WMC=55, ATFD=21, TCC=0.265%)",Design,GodClass
2,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,61,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,61,Access to field `staticRow` on foreign value `holder` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,97,Access to field `STATIC_CLUSTERING` on foreign value `Clustering` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,106,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,107,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,116,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,127,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,128,Access to field `statics` on foreign value `columns.fetchedColumns()` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,128,Access to field `staticRow` on foreign value `current` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,131,Access to field `staticRow` on foreign value `current` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,132,Access to field `EMPTY_STATIC_ROW` on foreign value `Rows` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,141,Access to field `deletionInfo` on foreign value `holder()` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,163,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,177,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
16,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,184,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
17,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,199,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
18,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,289,Access to field `deletionInfo` on foreign value `current` (degree 1),Design,LawOfDemeter
19,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,317,Access to field `ROW` on foreign value `Unfiltered.Kind` (degree 1),Design,LawOfDemeter
20,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,347,Access to field `NO_STATS` on foreign value `EncodingStats` (degree 1),Design,LawOfDemeter
21,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,366,Access to field `partitionKeyType` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
22,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,372,Access to field `partitionKeyType` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
23,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,375,Access to field `EMPTY_STATIC_ROW` on foreign value `Rows` (degree 1),Design,LawOfDemeter
24,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,395,Access to field `id` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
25,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,396,Access to field `deletionInfo` on foreign value `a` (degree 1),Design,LawOfDemeter
26,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AbstractBTreePartition.java,3,397,Access to field `staticRow` on foreign value `a` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\AtomicBTreePartition.java,3,96,Access to field `EMPTY` on foreign value `BTreePartitionData` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\BTreePartitionUpdater.java,3,63,Access to field `EMPTY` on foreign value `BTreePartitionData` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\BTreePartitionUpdater.java,3,86,Call to `unsharedHeapSize` on foreign value `columns` (degree 2),Design,LawOfDemeter
3,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\BTreePartitionUpdater.java,3,90,Access to field `stats` on foreign value `current` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\BTreePartitionUpdater.java,3,91,Access to field `stats` on foreign value `current` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,157,Access to field `id` on foreign value `partition.metadata()` (degree 1),Design,LawOfDemeter
2,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,182,Access to field `isReversed` on foreign value `header` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,182,Access to field `rowEstimate` on foreign value `header` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,201,Avoid unused local variables such as 'version'.,Best Practices,UnusedLocalVariable
5,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,208,Access to field `INT_SIZE` on foreign value `TypeSizes` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\CachedBTreePartition.java,3,211,Access to field `id` on foreign value `partition.metadata()` (degree 1),Design,LawOfDemeter
1,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,74,"Possible God Class (WMC=68, ATFD=31, TCC=5.057%)",Design,GodClass
2,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,149,Access to field `NONE` on foreign value `Columns` (degree 1),Design,LawOfDemeter
3,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,150,Access to field `NONE` on foreign value `Columns` (degree 1),Design,LawOfDemeter
4,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,154,Access to field `EMPTY_STATIC_ROW` on foreign value `Rows` (degree 1),Design,LawOfDemeter
5,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,185,Access to field `partitioner` on foreign value `metadata` (degree 1),Design,LawOfDemeter
6,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,203,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
7,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,303,Access to field `partitioner` on foreign value `metadata` (degree 1),Design,LawOfDemeter
8,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,358,Access to field `staticRow` on foreign value `holder` (degree 1),Design,LawOfDemeter
9,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,358,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
10,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,369,Access to field `staticRow` on foreign value `holder` (degree 1),Design,LawOfDemeter
11,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,369,Access to field `deletionInfo` on foreign value `holder` (degree 1),Design,LawOfDemeter
12,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,405,Access to field `comparator` on foreign value `metadata()` (degree 1),Design,LawOfDemeter
13,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,440,Access to field `staticRow` on foreign value `this.holder` (degree 1),Design,LawOfDemeter
14,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,559,Access to field `ref` on foreign value `metadata` (degree 1),Design,LawOfDemeter
15,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,732,Access to field `metadata` on foreign value `update` (degree 1),Design,LawOfDemeter
16,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,734,Access to field `metadata` on foreign value `update` (degree 1),Design,LawOfDemeter
17,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,734,Access to field `metadata` on foreign value `update` (degree 1),Design,LawOfDemeter
18,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,753,Access to field `epoch` on foreign value `metadata` (degree 1),Design,LawOfDemeter
19,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,756,Access to field `coordinatorBehindSchema` on foreign value `TCMMetrics.instance` (degree 1),Design,LawOfDemeter
20,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,762,Access to field `isEmpty` on foreign value `header` (degree 1),Design,LawOfDemeter
21,org.apache.cassandra.db.partitions,C:\User\divya\Projects\cassandra\src\java\org\apache\cassandra\db\partitions\PartitionUpdate.java,3,765,Access to field `isReversed` on foreign value `header` (degree 1),Design,LawOfDemeter
